request_id,zone,breakdown_type,mechanic_id,proximity_km,specialization,spec_match,star_rating,available,jobs_completed,best_mechanic_selected
262,Rubaga,Transmission Issue,MECH_262_4,11.7,Electrical Specialist,0,4.0,1,14,0
262,Rubaga,Transmission Issue,MECH_262_5,6.05,Engine Specialist,0,4.5,1,79,0
263,Rubaga,Engine Stalled,MECH_263_1,7.05,Transmission Specialist,0,3.3,1,7,0
263,Rubaga,Engine Stalled,MECH_263_2,5.27,Brakes Specialist,0,3.7,1,88,0
263,Rubaga,Engine Stalled,MECH_263_3,1.65,Engine Specialist,1,4.1,0,108,0
263,Rubaga,Engine Stalled,MECH_263_4,0.86,Brakes Specialist,0,4.5,0,215,0
263,Rubaga,Engine Stalled,MECH_263_5,1.56,Engine Specialist,1,3.9,1,50,1
264,Nakawa,Transmission Issue,MECH_264_1,11.2,Engine Specialist,0,4.5,1,225,0
264,Nakawa,Transmission Issue,MECH_264_2,1.13,Brakes Specialist,0,4.4,1,183,0
264,Nakawa,Transmission Issue,MECH_264_3,0.51,Transmission Specialist,1,3.2,1,74,1
264,Nakawa,Transmission Issue,MECH_264_4,6.44,Transmission Specialist,1,4.2,1,28,0
264,Nakawa,Transmission Issue,MECH_264_5,3.96,Transmission Specialist,1,4.2,0,29,0
265,Kawempe,Flat Tyre,MECH_265_1,11.1,Engine Specialist,0,3.9,0,168,0
265,Kawempe,Flat Tyre,MECH_265_2,5.39,Tyre & Suspension,1,4.5,1,218,1
265,Kawempe,Flat Tyre,MECH_265_3,7.43,Brakes Specialist,0,3.0,0,180,0
265,Kawempe,Flat Tyre,MECH_265_4,5.0,Transmission Specialist,0,4.3,1,21,0
265,Kawempe,Flat Tyre,MECH_265_5,7.95,Tyre & Suspension,1,3.9,1,26,0
266,Kawempe,Flat Tyre,MECH_266_1,3.14,Transmission Specialist,0,4.3,1,178,0
266,Kawempe,Flat Tyre,MECH_266_2,0.85,Electrical Specialist,0,3.0,1,44,1
266,Kawempe,Flat Tyre,MECH_266_3,5.1,Electrical Specialist,0,4.0,1,25,0
266,Kawempe,Flat Tyre,MECH_266_4,5.43,Brakes Specialist,0,4.5,0,231,0
266,Kawempe,Flat Tyre,MECH_266_5,10.34,Brakes Specialist,0,3.4,0,229,0
267,Kawempe,Engine Stalled,MECH_267_1,8.21,Engine Specialist,1,3.8,1,163,0
267,Kawempe,Engine Stalled,MECH_267_2,10.33,Engine Specialist,1,3.0,1,125,0
267,Kawempe,Engine Stalled,MECH_267_3,5.78,Engine Specialist,1,4.2,1,134,1
267,Kawempe,Engine Stalled,MECH_267_4,10.92,Brakes Specialist,0,3.7,1,149,0
267,Kawempe,Engine Stalled,MECH_267_5,10.33,Electrical Specialist,0,3.4,1,48,0
268,Kampala Central,Transmission Issue,MECH_268_1,5.25,Tyre & Suspension,0,4.8,1,195,0
268,Kampala Central,Transmission Issue,MECH_268_2,5.23,Tyre & Suspension,0,4.5,1,47,1
268,Kampala Central,Transmission Issue,MECH_268_3,9.94,Transmission Specialist,1,4.7,0,148,0
268,Kampala Central,Transmission Issue,MECH_268_4,11.0,Engine Specialist,0,4.3,1,139,0
268,Kampala Central,Transmission Issue,MECH_268_5,5.34,Brakes Specialist,0,3.5,1,109,0
269,Nakawa,Flat Tyre,MECH_269_1,0.61,Brakes Specialist,0,3.6,1,36,0
269,Nakawa,Flat Tyre,MECH_269_2,3.92,Brakes Specialist,0,4.6,1,139,0
269,Nakawa,Flat Tyre,MECH_269_3,10.76,Tyre & Suspension,1,4.1,1,118,0
269,Nakawa,Flat Tyre,MECH_269_4,5.28,Transmission Specialist,0,3.2,1,220,0
269,Nakawa,Flat Tyre,MECH_269_5,1.7,Transmission Specialist,0,3.4,1,111,1
270,Kampala Central,Engine Stalled,MECH_270_1,3.67,Engine Specialist,1,4.4,1,39,1
270,Kampala Central,Engine Stalled,MECH_270_2,8.62,Tyre & Suspension,0,3.5,1,56,0
270,Kampala Central,Engine Stalled,MECH_270_3,9.23,Tyre & Suspension,0,3.1,0,97,0
270,Kampala Central,Engine Stalled,MECH_270_4,9.65,Engine Specialist,1,4.0,1,239,0
270,Kampala Central,Engine Stalled,MECH_270_5,8.92,Tyre & Suspension,0,4.4,1,53,0
271,Makindye,Electrical Fault,MECH_271_1,5.23,Electrical Specialist,1,4.4,0,164,0
271,Makindye,Electrical Fault,MECH_271_2,4.13,Brakes Specialist,0,4.3,1,118,0
271,Makindye,Electrical Fault,MECH_271_3,9.38,Tyre & Suspension,0,4.6,1,201,0
271,Makindye,Electrical Fault,MECH_271_4,4.54,Electrical Specialist,1,4.8,1,28,1
271,Makindye,Electrical Fault,MECH_271_5,7.87,Electrical Specialist,1,3.3,1,245,0
272,Nakawa,Transmission Issue,MECH_272_1,2.47,Engine Specialist,0,4.4,1,42,0
272,Nakawa,Transmission Issue,MECH_272_2,6.59,Transmission Specialist,1,4.7,1,226,1
272,Nakawa,Transmission Issue,MECH_272_3,3.5,Electrical Specialist,0,4.8,0,48,0
272,Nakawa,Transmission Issue,MECH_272_4,3.66,Engine Specialist,0,3.8,1,158,0
272,Nakawa,Transmission Issue,MECH_272_5,1.47,Tyre & Suspension,0,3.0,1,126,0
273,Kawempe,Electrical Fault,MECH_273_1,9.17,Brakes Specialist,0,3.6,1,68,1
273,Kawempe,Electrical Fault,MECH_273_2,9.52,Transmission Specialist,0,4.6,0,33,0
273,Kawempe,Electrical Fault,MECH_273_3,8.4,Electrical Specialist,1,4.2,0,182,0
273,Kawempe,Electrical Fault,MECH_273_4,3.64,Tyre & Suspension,0,3.9,0,246,0
273,Kawempe,Electrical Fault,MECH_273_5,8.78,Electrical Specialist,1,3.2,0,158,0
274,Rubaga,Transmission Issue,MECH_274_1,3.46,Transmission Specialist,1,3.1,1,82,0
274,Rubaga,Transmission Issue,MECH_274_2,8.29,Transmission Specialist,1,3.9,1,35,0
274,Rubaga,Transmission Issue,MECH_274_3,8.81,Tyre & Suspension,0,3.5,1,164,0
274,Rubaga,Transmission Issue,MECH_274_4,5.17,Transmission Specialist,1,3.5,1,204,0
274,Rubaga,Transmission Issue,MECH_274_5,1.18,Transmission Specialist,1,3.8,1,225,1
275,Nakawa,Brakes Failing,MECH_275_1,11.69,Electrical Specialist,0,3.5,1,118,0
275,Nakawa,Brakes Failing,MECH_275_2,1.68,Transmission Specialist,0,4.6,0,99,0
275,Nakawa,Brakes Failing,MECH_275_3,10.51,Engine Specialist,0,3.3,1,29,0
275,Nakawa,Brakes Failing,MECH_275_4,9.4,Brakes Specialist,1,3.4,1,137,1
275,Nakawa,Brakes Failing,MECH_275_5,6.85,Brakes Specialist,1,3.5,1,130,0
276,Nakawa,Brakes Failing,MECH_276_1,5.27,Transmission Specialist,0,4.4,1,91,0
276,Nakawa,Brakes Failing,MECH_276_2,6.88,Transmission Specialist,0,4.1,1,46,0
276,Nakawa,Brakes Failing,MECH_276_3,2.96,Engine Specialist,0,4.4,1,52,0
276,Nakawa,Brakes Failing,MECH_276_4,5.28,Electrical Specialist,0,3.5,1,154,0
276,Nakawa,Brakes Failing,MECH_276_5,2.05,Brakes Specialist,1,4.8,1,78,1
277,Kampala Central,Transmission Issue,MECH_277_1,9.89,Electrical Specialist,0,3.8,1,76,0
277,Kampala Central,Transmission Issue,MECH_277_2,7.71,Transmission Specialist,1,3.3,1,186,1
277,Kampala Central,Transmission Issue,MECH_277_3,8.13,Brakes Specialist,0,3.6,1,171,0
277,Kampala Central,Transmission Issue,MECH_277_4,9.63,Electrical Specialist,0,4.4,1,43,0
277,Kampala Central,Transmission Issue,MECH_277_5,3.76,Engine Specialist,0,3.3,1,222,0
278,Rubaga,Flat Tyre,MECH_278_1,6.95,Tyre & Suspension,1,4.6,0,90,0
278,Rubaga,Flat Tyre,MECH_278_2,5.06,Electrical Specialist,0,4.1,1,142,0
278,Rubaga,Flat Tyre,MECH_278_3,5.28,Tyre & Suspension,1,3.1,1,66,0
278,Rubaga,Flat Tyre,MECH_278_4,3.4,Tyre & Suspension,1,4.6,1,108,1
278,Rubaga,Flat Tyre,MECH_278_5,1.71,Transmission Specialist,0,4.0,1,38,0
279,Kawempe,Brakes Failing,MECH_279_1,1.96,Brakes Specialist,1,4.0,0,179,0
279,Kawempe,Brakes Failing,MECH_279_2,0.72,Transmission Specialist,0,3.2,1,97,1
279,Kawempe,Brakes Failing,MECH_279_3,9.88,Transmission Specialist,0,4.0,1,59,0
279,Kawempe,Brakes Failing,MECH_279_4,1.15,Electrical Specialist,0,3.6,0,239,0
279,Kawempe,Brakes Failing,MECH_279_5,11.95,Tyre & Suspension,0,3.3,1,75,0
280,Kawempe,Flat Tyre,MECH_280_1,4.3,Engine Specialist,0,3.3,1,54,0
280,Kawempe,Flat Tyre,MECH_280_2,4.14,Brakes Specialist,0,3.6,1,220,0
280,Kawempe,Flat Tyre,MECH_280_3,8.36,Engine Specialist,0,4.9,1,169,0
280,Kawempe,Flat Tyre,MECH_280_4,1.96,Engine Specialist,0,3.6,1,14,1
280,Kawempe,Flat Tyre,MECH_280_5,11.78,Electrical Specialist,0,4.8,1,16,0
281,Nakawa,Transmission Issue,MECH_281_1,8.86,Electrical Specialist,0,4.6,0,38,0
281,Nakawa,Transmission Issue,MECH_281_2,10.82,Brakes Specialist,0,4.1,1,238,0
281,Nakawa,Transmission Issue,MECH_281_3,9.26,Brakes Specialist,0,3.0,1,92,1
281,Nakawa,Transmission Issue,MECH_281_4,1.61,Transmission Specialist,1,4.4,0,73,0
281,Nakawa,Transmission Issue,MECH_281_5,1.07,Engine Specialist,0,3.7,0,188,0
282,Kawempe,Electrical Fault,MECH_282_1,4.64,Electrical Specialist,1,3.1,1,39,0
282,Kawempe,Electrical Fault,MECH_282_2,11.1,Electrical Specialist,1,3.0,1,248,0
282,Kawempe,Electrical Fault,MECH_282_3,4.27,Tyre & Suspension,0,4.0,1,63,0
282,Kawempe,Electrical Fault,MECH_282_4,0.75,Electrical Specialist,1,3.0,1,171,1
282,Kawempe,Electrical Fault,MECH_282_5,1.22,Electrical Specialist,1,4.0,1,33,0
283,Kampala Central,Transmission Issue,MECH_283_1,9.04,Transmission Specialist,1,3.8,1,141,0
283,Kampala Central,Transmission Issue,MECH_283_2,0.79,Transmission Specialist,1,4.6,1,247,0
283,Kampala Central,Transmission Issue,MECH_283_3,5.57,Engine Specialist,0,3.1,1,89,0
283,Kampala Central,Transmission Issue,MECH_283_4,2.68,Transmission Specialist,1,4.7,1,103,1
283,Kampala Central,Transmission Issue,MECH_283_5,8.53,Tyre & Suspension,0,3.0,1,110,0
284,Rubaga,Engine Stalled,MECH_284_1,2.81,Engine Specialist,1,3.7,1,163,1
284,Rubaga,Engine Stalled,MECH_284_2,7.59,Electrical Specialist,0,4.3,1,62,0
284,Rubaga,Engine Stalled,MECH_284_3,10.47,Transmission Specialist,0,4.7,0,95,0
284,Rubaga,Engine Stalled,MECH_284_4,2.62,Engine Specialist,1,4.1,0,169,0
284,Rubaga,Engine Stalled,MECH_284_5,9.99,Engine Specialist,1,4.8,1,104,0
285,Kawempe,Electrical Fault,MECH_285_1,5.47,Electrical Specialist,1,3.9,1,76,1
285,Kawempe,Electrical Fault,MECH_285_2,7.12,Tyre & Suspension,0,3.2,1,212,0
285,Kawempe,Electrical Fault,MECH_285_3,11.63,Electrical Specialist,1,4.6,1,112,0
285,Kawempe,Electrical Fault,MECH_285_4,11.57,Electrical Specialist,1,4.0,1,85,0
285,Kawempe,Electrical Fault,MECH_285_5,4.15,Tyre & Suspension,0,4.1,1,202,0
286,Rubaga,Engine Stalled,MECH_286_1,9.58,Brakes Specialist,0,3.2,1,69,0
286,Rubaga,Engine Stalled,MECH_286_2,8.43,Brakes Specialist,0,4.1,1,246,0
286,Rubaga,Engine Stalled,MECH_286_3,7.12,Tyre & Suspension,0,4.0,1,49,0
286,Rubaga,Engine Stalled,MECH_286_4,1.27,Transmission Specialist,0,4.1,1,26,1
286,Rubaga,Engine Stalled,MECH_286_5,1.54,Brakes Specialist,0,3.2,1,23,0
287,Makindye,Engine Stalled,MECH_287_1,1.24,Brakes Specialist,0,3.7,1,225,0
287,Makindye,Engine Stalled,MECH_287_2,11.21,Brakes Specialist,0,4.1,1,235,0
287,Makindye,Engine Stalled,MECH_287_3,10.28,Tyre & Suspension,0,3.1,1,240,0
287,Makindye,Engine Stalled,MECH_287_4,4.53,Tyre & Suspension,0,3.3,1,56,0
287,Makindye,Engine Stalled,MECH_287_5,4.16,Engine Specialist,1,4.5,1,228,1
288,Makindye,Flat Tyre,MECH_288_1,4.06,Engine Specialist,0,5.0,1,164,0
288,Makindye,Flat Tyre,MECH_288_2,0.85,Transmission Specialist,0,3.1,1,157,0
288,Makindye,Flat Tyre,MECH_288_3,7.87,Tyre & Suspension,1,3.5,0,249,0
288,Makindye,Flat Tyre,MECH_288_4,6.74,Tyre & Suspension,1,4.2,1,229,1
288,Makindye,Flat Tyre,MECH_288_5,10.37,Engine Specialist,0,4.6,1,139,0
289,Kawempe,Engine Stalled,MECH_289_1,10.99,Transmission Specialist,0,3.4,1,92,0
289,Kawempe,Engine Stalled,MECH_289_2,4.29,Electrical Specialist,0,4.8,1,245,0
289,Kawempe,Engine Stalled,MECH_289_3,1.66,Engine Specialist,1,4.2,0,119,0
289,Kawempe,Engine Stalled,MECH_289_4,3.03,Engine Specialist,1,3.9,1,49,1
289,Kawempe,Engine Stalled,MECH_289_5,8.79,Brakes Specialist,0,4.0,1,249,0
290,Rubaga,Engine Stalled,MECH_290_1,5.32,Engine Specialist,1,3.1,0,105,0
290,Rubaga,Engine Stalled,MECH_290_2,6.41,Engine Specialist,1,3.4,1,120,0
290,Rubaga,Engine Stalled,MECH_290_3,10.83,Electrical Specialist,0,4.7,1,5,0
290,Rubaga,Engine Stalled,MECH_290_4,2.46,Engine Specialist,1,3.8,1,83,1
290,Rubaga,Engine Stalled,MECH_290_5,11.16,Brakes Specialist,0,4.4,0,10,0
291,Kawempe,Transmission Issue,MECH_291_1,11.03,Tyre & Suspension,0,3.4,1,182,0
291,Kawempe,Transmission Issue,MECH_291_2,6.06,Tyre & Suspension,0,3.7,1,209,0
291,Kawempe,Transmission Issue,MECH_291_3,5.38,Tyre & Suspension,0,3.9,1,30,0
291,Kawempe,Transmission Issue,MECH_291_4,5.0,Transmission Specialist,1,4.9,0,147,0
291,Kawempe,Transmission Issue,MECH_291_5,6.91,Transmission Specialist,1,4.1,1,179,1
292,Rubaga,Electrical Fault,MECH_292_1,5.91,Electrical Specialist,1,4.2,0,201,0
292,Rubaga,Electrical Fault,MECH_292_2,10.38,Transmission Specialist,0,3.7,1,212,0
292,Rubaga,Electrical Fault,MECH_292_3,1.6,Electrical Specialist,1,3.2,0,130,0
292,Rubaga,Electrical Fault,MECH_292_4,2.42,Electrical Specialist,1,4.1,1,238,1
292,Rubaga,Electrical Fault,MECH_292_5,9.38,Electrical Specialist,1,3.3,1,67,0
293,Makindye,Electrical Fault,MECH_293_1,11.07,Electrical Specialist,1,3.9,1,237,0
293,Makindye,Electrical Fault,MECH_293_2,5.61,Tyre & Suspension,0,3.4,1,242,0
293,Makindye,Electrical Fault,MECH_293_3,2.49,Brakes Specialist,0,3.1,1,30,0
293,Makindye,Electrical Fault,MECH_293_4,4.1,Engine Specialist,0,3.0,1,149,0
293,Makindye,Electrical Fault,MECH_293_5,6.4,Electrical Specialist,1,4.7,1,7,1
294,Kawempe,Brakes Failing,MECH_294_1,0.6,Electrical Specialist,0,3.1,1,149,0
294,Kawempe,Brakes Failing,MECH_294_2,8.71,Electrical Specialist,0,3.3,1,240,0
294,Kawempe,Brakes Failing,MECH_294_3,7.75,Engine Specialist,0,4.0,1,78,0
294,Kawempe,Brakes Failing,MECH_294_4,11.92,Engine Specialist,0,3.5,1,76,0
294,Kawempe,Brakes Failing,MECH_294_5,9.23,Brakes Specialist,1,4.3,1,133,1
295,Nakawa,Transmission Issue,MECH_295_1,10.09,Transmission Specialist,1,3.7,1,158,0
295,Nakawa,Transmission Issue,MECH_295_2,8.4,Transmission Specialist,1,3.4,1,165,0
295,Nakawa,Transmission Issue,MECH_295_3,6.31,Electrical Specialist,0,3.7,1,28,0
295,Nakawa,Transmission Issue,MECH_295_4,3.67,Tyre & Suspension,0,4.1,1,102,0
295,Nakawa,Transmission Issue,MECH_295_5,5.19,Transmission Specialist,1,4.5,1,190,1
296,Nakawa,Flat Tyre,MECH_296_1,5.57,Tyre & Suspension,1,4.8,1,222,0
296,Nakawa,Flat Tyre,MECH_296_2,5.24,Engine Specialist,0,4.0,1,12,0
296,Nakawa,Flat Tyre,MECH_296_3,0.65,Tyre & Suspension,1,4.3,1,214,1
296,Nakawa,Flat Tyre,MECH_296_4,1.19,Tyre & Suspension,1,3.3,0,160,0
296,Nakawa,Flat Tyre,MECH_296_5,5.09,Electrical Specialist,0,5.0,1,47,0
297,Kampala Central,Flat Tyre,MECH_297_1,7.23,Tyre & Suspension,1,3.2,1,105,1
297,Kampala Central,Flat Tyre,MECH_297_2,9.59,Engine Specialist,0,3.6,1,90,0
297,Kampala Central,Flat Tyre,MECH_297_3,11.57,Brakes Specialist,0,3.9,1,231,0
297,Kampala Central,Flat Tyre,MECH_297_4,9.52,Brakes Specialist,0,4.5,1,209,0
297,Kampala Central,Flat Tyre,MECH_297_5,6.29,Engine Specialist,0,4.4,1,230,0
298,Makindye,Flat Tyre,MECH_298_1,10.24,Engine Specialist,0,3.1,1,224,0
298,Makindye,Flat Tyre,MECH_298_2,6.2,Tyre & Suspension,1,4.5,1,35,1
298,Makindye,Flat Tyre,MECH_298_3,2.96,Brakes Specialist,0,3.8,1,95,0
298,Makindye,Flat Tyre,MECH_298_4,3.4,Tyre & Suspension,1,3.8,1,75,0
298,Makindye,Flat Tyre,MECH_298_5,5.4,Tyre & Suspension,1,3.3,1,50,0
299,Nakawa,Electrical Fault,MECH_299_1,6.44,Transmission Specialist,0,3.3,1,199,0
299,Nakawa,Electrical Fault,MECH_299_2,9.1,Tyre & Suspension,0,4.6,1,32,1
299,Nakawa,Electrical Fault,MECH_299_3,10.33,Tyre & Suspension,0,3.7,1,157,0
299,Nakawa,Electrical Fault,MECH_299_4,9.77,Tyre & Suspension,0,3.5,1,239,0
299,Nakawa,Electrical Fault,MECH_299_5,9.61,Engine Specialist,0,3.8,1,149,0
300,Rubaga,Electrical Fault,MECH_300_1,4.4,Engine Specialist,0,3.6,1,18,0
300,Rubaga,Electrical Fault,MECH_300_2,2.15,Electrical Specialist,1,3.6,1,113,1
300,Rubaga,Electrical Fault,MECH_300_3,1.85,Tyre & Suspension,0,3.2,1,190,0
300,Rubaga,Electrical Fault,MECH_300_4,1.16,Engine Specialist,0,4.4,1,184,0
300,Rubaga,Electrical Fault,MECH_300_5,6.06,Tyre & Suspension,0,4.5,1,176,0
301,Rubaga,Flat Tyre,MECH_301_1,6.85,Transmission Specialist,0,3.6,1,18,0
301,Rubaga,Flat Tyre,MECH_301_2,10.23,Tyre & Suspension,1,4.3,0,48,0
301,Rubaga,Flat Tyre,MECH_301_3,9.23,Tyre & Suspension,1,3.9,0,171,0
301,Rubaga,Flat Tyre,MECH_301_4,11.92,Engine Specialist,0,3.1,0,58,0
301,Rubaga,Flat Tyre,MECH_301_5,5.29,Tyre & Suspension,1,4.1,1,220,1
302,Makindye,Transmission Issue,MECH_302_1,8.04,Engine Specialist,0,4.6,0,113,0
302,Makindye,Transmission Issue,MECH_302_2,6.29,Transmission Specialist,1,4.8,1,53,1
302,Makindye,Transmission Issue,MECH_302_3,0.6,Engine Specialist,0,3.3,1,9,0
302,Makindye,Transmission Issue,MECH_302_4,8.06,Brakes Specialist,0,3.1,1,41,0
302,Makindye,Transmission Issue,MECH_302_5,11.08,Brakes Specialist,0,5.0,0,169,0
303,Rubaga,Engine Stalled,MECH_303_1,5.72,Engine Specialist,1,4.7,1,50,1
303,Rubaga,Engine Stalled,MECH_303_2,0.65,Brakes Specialist,0,3.8,1,7,0
303,Rubaga,Engine Stalled,MECH_303_3,8.74,Engine Specialist,1,3.2,1,235,0
303,Rubaga,Engine Stalled,MECH_303_4,1.79,Engine Specialist,1,3.7,1,99,0
303,Rubaga,Engine Stalled,MECH_303_5,0.58,Engine Specialist,1,3.9,0,8,0
304,Rubaga,Flat Tyre,MECH_304_1,2.51,Transmission Specialist,0,3.6,0,120,0
304,Rubaga,Flat Tyre,MECH_304_2,4.2,Brakes Specialist,0,3.2,1,59,0
304,Rubaga,Flat Tyre,MECH_304_3,2.32,Tyre & Suspension,1,3.0,1,182,1
304,Rubaga,Flat Tyre,MECH_304_4,7.73,Brakes Specialist,0,5.0,1,6,0
304,Rubaga,Flat Tyre,MECH_304_5,0.82,Transmission Specialist,0,3.0,0,99,0
305,Kawempe,Transmission Issue,MECH_305_1,5.6,Transmission Specialist,1,4.1,1,99,0
305,Kawempe,Transmission Issue,MECH_305_2,8.8,Engine Specialist,0,4.2,0,221,0
305,Kawempe,Transmission Issue,MECH_305_3,11.77,Brakes Specialist,0,3.5,0,230,0
305,Kawempe,Transmission Issue,MECH_305_4,2.87,Engine Specialist,0,4.6,1,12,1
305,Kawempe,Transmission Issue,MECH_305_5,4.98,Brakes Specialist,0,3.9,0,192,0
306,Kawempe,Brakes Failing,MECH_306_1,9.49,Electrical Specialist,0,3.5,1,88,0
306,Kawempe,Brakes Failing,MECH_306_2,9.26,Transmission Specialist,0,4.8,1,230,0
306,Kawempe,Brakes Failing,MECH_306_3,10.29,Brakes Specialist,1,4.7,1,19,0
306,Kawempe,Brakes Failing,MECH_306_4,6.9,Brakes Specialist,1,4.2,1,244,1
306,Kawempe,Brakes Failing,MECH_306_5,1.27,Engine Specialist,0,4.2,1,69,0
307,Rubaga,Transmission Issue,MECH_307_1,7.92,Transmission Specialist,1,3.7,1,177,0
307,Rubaga,Transmission Issue,MECH_307_2,7.96,Transmission Specialist,1,4.1,1,16,0
307,Rubaga,Transmission Issue,MECH_307_3,9.91,Transmission Specialist,1,3.5,1,183,0
307,Rubaga,Transmission Issue,MECH_307_4,6.93,Transmission Specialist,1,3.2,1,185,1
307,Rubaga,Transmission Issue,MECH_307_5,5.51,Transmission Specialist,1,3.7,1,245,0
308,Kampala Central,Brakes Failing,MECH_308_1,1.86,Transmission Specialist,0,4.9,0,149,0
308,Kampala Central,Brakes Failing,MECH_308_2,1.1,Tyre & Suspension,0,3.1,1,191,0
308,Kampala Central,Brakes Failing,MECH_308_3,8.36,Transmission Specialist,0,3.2,1,72,0
308,Kampala Central,Brakes Failing,MECH_308_4,6.45,Brakes Specialist,1,4.1,1,170,1
308,Kampala Central,Brakes Failing,MECH_308_5,6.94,Engine Specialist,0,4.0,0,54,0
309,Kampala Central,Electrical Fault,MECH_309_1,7.79,Electrical Specialist,1,3.3,1,153,0
309,Kampala Central,Electrical Fault,MECH_309_2,3.45,Transmission Specialist,0,3.1,1,30,0
309,Kampala Central,Electrical Fault,MECH_309_3,11.17,Brakes Specialist,0,3.2,1,58,0
309,Kampala Central,Electrical Fault,MECH_309_4,7.12,Electrical Specialist,1,4.7,1,106,1
309,Kampala Central,Electrical Fault,MECH_309_5,11.36,Electrical Specialist,1,4.5,1,84,0
310,Nakawa,Electrical Fault,MECH_310_1,11.2,Brakes Specialist,0,4.7,1,213,0
310,Nakawa,Electrical Fault,MECH_310_2,4.75,Electrical Specialist,1,4.6,0,155,0
310,Nakawa,Electrical Fault,MECH_310_3,11.23,Electrical Specialist,1,4.5,1,177,0
310,Nakawa,Electrical Fault,MECH_310_4,9.18,Brakes Specialist,0,3.3,1,209,0
310,Nakawa,Electrical Fault,MECH_310_5,1.67,Electrical Specialist,1,4.7,1,217,1
311,Rubaga,Engine Stalled,MECH_311_1,1.49,Electrical Specialist,0,3.8,1,124,0
311,Rubaga,Engine Stalled,MECH_311_2,11.2,Transmission Specialist,0,3.9,1,125,0
311,Rubaga,Engine Stalled,MECH_311_3,11.35,Tyre & Suspension,0,4.1,0,199,0
311,Rubaga,Engine Stalled,MECH_311_4,7.67,Brakes Specialist,0,3.8,1,191,1
311,Rubaga,Engine Stalled,MECH_311_5,10.79,Engine Specialist,1,4.9,1,142,0
312,Nakawa,Transmission Issue,MECH_312_1,3.37,Transmission Specialist,1,4.4,1,178,1
312,Nakawa,Transmission Issue,MECH_312_2,8.1,Brakes Specialist,0,4.0,1,150,0
312,Nakawa,Transmission Issue,MECH_312_3,6.64,Transmission Specialist,1,3.1,1,25,0
312,Nakawa,Transmission Issue,MECH_312_4,5.18,Brakes Specialist,0,4.1,1,117,0
312,Nakawa,Transmission Issue,MECH_312_5,7.79,Transmission Specialist,1,4.3,0,240,0
313,Nakawa,Electrical Fault,MECH_313_1,4.16,Tyre & Suspension,0,4.1,1,202,0
313,Nakawa,Electrical Fault,MECH_313_2,11.54,Electrical Specialist,1,4.7,1,111,1
313,Nakawa,Electrical Fault,MECH_313_3,2.02,Tyre & Suspension,0,3.9,0,28,0
313,Nakawa,Electrical Fault,MECH_313_4,1.38,Tyre & Suspension,0,3.4,1,222,0
313,Nakawa,Electrical Fault,MECH_313_5,8.23,Transmission Specialist,0,5.0,0,17,0
314,Kawempe,Engine Stalled,MECH_314_1,9.86,Electrical Specialist,0,3.0,1,184,0
314,Kawempe,Engine Stalled,MECH_314_2,6.03,Engine Specialist,1,4.7,1,66,0
314,Kawempe,Engine Stalled,MECH_314_3,11.37,Tyre & Suspension,0,4.2,1,116,0
314,Kawempe,Engine Stalled,MECH_314_4,5.15,Engine Specialist,1,4.4,1,90,1
314,Kawempe,Engine Stalled,MECH_314_5,11.33,Engine Specialist,1,3.8,1,36,0
315,Makindye,Brakes Failing,MECH_315_1,3.34,Transmission Specialist,0,4.3,1,238,0
315,Makindye,Brakes Failing,MECH_315_2,10.84,Electrical Specialist,0,3.8,1,74,0
315,Makindye,Brakes Failing,MECH_315_3,3.45,Engine Specialist,0,3.2,1,88,1
315,Makindye,Brakes Failing,MECH_315_4,4.72,Engine Specialist,0,3.2,0,128,0
315,Makindye,Brakes Failing,MECH_315_5,5.27,Engine Specialist,0,4.7,1,51,0
316,Kawempe,Flat Tyre,MECH_316_1,5.65,Tyre & Suspension,1,3.5,1,18,0
316,Kawempe,Flat Tyre,MECH_316_2,3.36,Tyre & Suspension,1,4.5,1,119,1
316,Kawempe,Flat Tyre,MECH_316_3,4.6,Electrical Specialist,0,3.5,1,120,0
316,Kawempe,Flat Tyre,MECH_316_4,7.78,Transmission Specialist,0,3.1,1,15,0
316,Kawempe,Flat Tyre,MECH_316_5,11.51,Tyre & Suspension,1,3.4,1,76,0
317,Kawempe,Engine Stalled,MECH_317_1,11.73,Brakes Specialist,0,3.6,0,168,0
317,Kawempe,Engine Stalled,MECH_317_2,5.31,Electrical Specialist,0,4.4,1,125,1
317,Kawempe,Engine Stalled,MECH_317_3,10.17,Brakes Specialist,0,4.2,1,60,0
317,Kawempe,Engine Stalled,MECH_317_4,6.81,Tyre & Suspension,0,4.1,1,83,0
317,Kawempe,Engine Stalled,MECH_317_5,7.74,Engine Specialist,1,4.1,0,208,0
318,Rubaga,Engine Stalled,MECH_318_1,6.19,Transmission Specialist,0,4.0,1,105,0
318,Rubaga,Engine Stalled,MECH_318_2,10.63,Engine Specialist,1,3.5,1,41,1
318,Rubaga,Engine Stalled,MECH_318_3,8.65,Engine Specialist,1,4.1,1,185,0
318,Rubaga,Engine Stalled,MECH_318_4,7.59,Tyre & Suspension,0,5.0,1,135,0
318,Rubaga,Engine Stalled,MECH_318_5,11.34,Transmission Specialist,0,3.4,1,146,0
319,Kampala Central,Brakes Failing,MECH_319_1,6.6,Engine Specialist,0,3.7,1,225,0
319,Kampala Central,Brakes Failing,MECH_319_2,11.72,Brakes Specialist,1,3.9,1,136,0
